9.697414764495739803e+00,7.509919552550513799e+00
9.567841278287062323e+00,7.526638630213191128e+00
9.438223556365693767e+00,7.542199693253189174e+00
9.308573952064060464e+00,7.556687020044500436e+00
9.178904818714583413e+00,7.570184888961114744e+00
9.059203583965178552e+00,7.581839128477644962e+00
8.929531615659202615e+00,7.593671070875735118e+00
8.809848102930660119e+00,7.603927526484098642e+00
8.690180609387780919e+00,7.613576658411850495e+00
8.570528582339319357e+00,7.622631693779727158e+00
8.450891444730620705e+00,7.631105733821317294e+00
8.331268619507035567e+00,7.639011879770203350e+00
8.211659529613903885e+00,7.646363232859966885e+00
8.102029437139613322e+00,7.652625792449826214e+00
7.982445060348619670e+00,7.658950412327094170e+00
7.872836649942192899e+00,7.664293858855908859e+00
7.763237922298273475e+00,7.669213325196465370e+00
7.653648432937850465e+00,7.673718902634584005e+00
7.544067737381893402e+00,7.677820682456084178e+00
7.434495391151395793e+00,7.681528755946793297e+00
7.324930949767327171e+00,7.684853214392528997e+00
7.225333397706030780e+00,7.687551051794873302e+00
7.115782813136640961e+00,7.690171176328606251e+00
7.016197121833813277e+00,7.692245427894521370e+00
6.916616560898524391e+00,7.694034485509261501e+00
6.807083470882455245e+00,7.695682098669481164e+00
6.707512596732372323e+00,7.696896927525703980e+00
6.607945817724468540e+00,7.697850065801185693e+00
6.508382799915079175e+00,7.698549095228321093e+00
6.408823209360535067e+00,7.699001597539512964e+00
6.309266712117175935e+00,7.699215154467156985e+00
6.209712974241328176e+00,7.699197347743649722e+00
6.110161661789334175e+00,7.698955759101391294e+00
6.010612440817522106e+00,7.698497970272782709e+00
5.921019654154012990e+00,7.697907375469528191e+00
5.821473486979751755e+00,7.697059693959603877e+00
5.721928442849042895e+00,7.696017799287278471e+00
5.622384187818230572e+00,7.694789273184957423e+00
5.522840387943632301e+00,7.693381697385031082e+00
5.423296709281598460e+00,7.691802653619903118e+00
5.323752817888451894e+00,7.690059723621970100e+00
5.224208379820534986e+00,7.688160489123628594e+00
5.134617642148034733e+00,7.686323804029100870e+00
5.035071245383247351e+00,7.684148478652743641e+00
4.935523333507052968e+00,7.681838835799934095e+00
4.835973572575787749e+00,7.679402457203071464e+00
4.726466301331027964e+00,7.676585109759755277e+00
4.626911570397483686e+00,7.673907264639332482e+00
4.527353955183509804e+00,7.671126187145294040e+00
4.427793121745433602e+00,7.668249459010031188e+00
4.328228765877564221e+00,7.665284335944173577e+00
4.228660866421432907e+00,7.662234970569438808e+00
4.129089558901951840e+00,7.659103797764507782e+00
4.029514980503809518e+00,7.655893234211537113e+00
3.929937268411706874e+00,7.652605696592678086e+00
3.830356559810331518e+00,7.649243601590087316e+00
3.720814483110547854e+00,7.645462067619177127e+00
3.621227928375895910e+00,7.641951268411161458e+00
3.521638802404525315e+00,7.638373403534090222e+00
3.422047242381139220e+00,7.634730889670118259e+00
3.322453385490426570e+00,7.631026143501402181e+00
3.212897653758819416e+00,7.626881928713985737e+00
3.113299419982906269e+00,7.623054361005713986e+00
3.013699314612229063e+00,7.619172052707376963e+00
2.914097474831472301e+00,7.615237420501125953e+00
2.814494037825340023e+00,7.611252881069116683e+00
2.704928576053209799e+00,7.606815129158303712e+00
2.605322231409957112e+00,7.602733650852609770e+00
2.505714714813884303e+00,7.598609757035839962e+00
2.406106163449675428e+00,7.594445864390136691e+00
2.306496714502037637e+00,7.590244389597667229e+00
2.196925447680695420e+00,7.585582244256575457e+00
2.097314560344023082e+00,7.581309713256293215e+00
1.997703200696465675e+00,7.577007091823915630e+00
1.898091505922726796e+00,7.572676796641598429e+00
1.798479613207492722e+00,7.568321244391496450e+00
1.698867659735466606e+00,7.563942851755762753e+00
